TTFT,T/S,NPC TOKENS,USER TOKENS,TOTAL TIME,ALL TOKENS
0.11034933199994157,33.22644738569893,21,13,0.742375974999959,266
0.08903216099997735,33.441052696815866,14,17,0.5076792690000502,297
0.10249678900004255,32.574458277916925,14,20,0.5322813730000462,331
0.10039436300007765,32.66321040833143,15,18,0.5596266250000781,364
0.11647646800008715,33.30353943190345,18,22,0.6569595610000079,404
0.29131150299997444,32.578388093622586,33,62,1.3042529629999535,499
0.32383755299997574,32.63173949905019,39,70,1.5189929629999597,608
0.30121160300006977,32.520849550258816,39,64,1.5004422670000395,711
0.2963199650000661,31.895541234897728,35,60,1.3936520260000407,806
0.34588705999999547,31.95699920326186,34,71,1.4098167419999754,911
0.1851896419999548,17.131719699086847,23,13,1.5277285350000511,268
0.1745884260000139,16.938321386263535,11,17,0.8240034270000933,296
0.19676599900003566,17.172017822444392,21,20,1.4196857640000644,337
0.18924754399995436,17.240604470443323,28,18,1.8133205310000449,383
0.22725338799989458,16.945448313324096,25,22,1.7025758190000033,430
0.5841252289999375,16.80291348898273,45,62,3.26223221500004,537
0.6467326889999185,16.849533457976737,39,70,2.9613368349999973,646
0.5982033420000334,16.844063508670118,54,64,3.804080591999991,764
0.580371031000027,16.71394163272637,44,60,3.212903857000015,868
0.6810371609999493,16.656191594228833,43,71,3.2626597219999667,982
0.4634574149999935,12.129254288429811,89,13,7.801089051999952,334
0.2771080610000354,12.110343820991382,61,17,5.3141244250000454,412
0.3155779700000494,12.098778742627585,75,20,6.514550741999983,507
0.3071365710000009,11.93044480230979,80,18,7.012670297999989,605
0.3812392649999765,11.890027618900818,91,22,8.034711815000037,718
1.0060659590000114,11.772340796115822,107,63,10.095167425999989,888
1.0961811899999248,11.721587751179435,80,70,7.921195146999935,1038
0.9732235700000729,11.682287432562894,128,63,11.929981888000043,1229
0.9735467749999316,11.575905302281411,128,59,12.030997286000002,1416
1.1486706499999855,11.459185503104969,128,71,12.318749009000044,1615
4.369659843000022,8.407522761242477,26,229,7.462128426000049,256
5.107038404000036,8.295336727075599,32,10,8.964627439000083,298
5.224788519999947,8.303278164941696,52,13,11.48737529199991,363
5.637464891000036,8.260075732096068,53,11,12.053870953,427
5.801617483999962,8.23558974378226,51,16,11.994252327000027,494
6.758499040999936,8.170605255821933,81,61,16.672085300999925,636
8.30131791000008,8.175051532776466,58,65,15.396074409999983,759
8.009594995000043,8.121019654153772,128,57,23.77116256299996,944
9.251721566000015,7.964051312670771,125,56,24.947250775000157,1125
9.607616274000065,7.978269330334449,73,65,18.75747033100015,1263
1.529628969999976,20.525749676695945,18,10,2.406576232999896,236
1.7332670520002011,20.355059841828936,21,11,2.7649515650000467,268
1.3922019689998706,20.81153325225051,43,14,3.458364008999979,325
1.4562806530000216,21.09485583542779,42,12,3.447287385999971,379
0.17650257900004362,21.27220334181246,56,16,2.809046049000017,451
0.8761156819998632,20.563738711914517,68,57,4.182907357999966,576
0.8129494110000905,20.429000871462655,66,63,4.043650727000113,705
1.0531768179998835,19.94396369500936,99,57,6.0170847709998725,861
0.9018888719999723,19.687404198772345,104,52,6.184454259999939,1017
1.685357538999824,19.60193294558474,92,65,6.378772226999899,1174
0.5335261640000226,6.914620293610539,49,12,7.619960113999923,270
0.5814187200001015,6.802243528779198,45,15,7.196883134000018,330
0.5612592359998416,6.8437869965635345,55,18,8.597745472000042,403
0.459838450999996,6.811906849901167,62,16,9.561548349000077,481
0.6047974549999253,6.749875597131717,52,20,8.308643140999948,553
1.7752685140001176,6.737668544261757,82,61,13.945650518000093,696
1.8431845350000913,6.656510839616683,100,68,16.86607000899994,864
1.838088579999976,6.684335372794547,128,61,20.987337213000046,1053
1.7247356200000468,6.631897571673377,128,57,21.025395591999995,1238
2.041986639000015,6.558979408521842,128,69,21.557217901000058,1435
4.438628461999997,10.695354920974232,86,13,12.479502339999954,333
6.2652689230001215,10.709824729360571,87,17,14.388651163000077,437
8.184238183999923,10.661494574332469,105,20,18.03276357300001,562
10.4586716419999,10.660802623116307,117,18,21.433455073999994,697
12.940024160000121,10.641477554808795,111,22,23.370906472000115,830
15.996272955999984,10.695293076701605,128,62,27.96415444199988,1020
19.627335979999998,10.666920354477838,128,70,31.627050587999975,1218
23.18051590799996,10.768221857638721,128,64,35.067343806999816,1410
25.735043976000043,10.792323900874678,128,59,37.59532552200017,1597
29.283366536999893,10.749562471266245,128,71,41.19082791899996,1796
